联系方式,#genre#
北京体育休闲频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Y0o1RTNxK3N2T0FXLyszNUcrTU04N3ZEbUY2Q0Q2dTdIeUlJUkFMTHM1RHJBTFhvMStFNnNoditmY1pScWEzMFRTSkF5Q05GdkdpbkxSNlZBamJzZnVoWVBab0sxVWtj/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京体育休闲频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/MXRlWWdKaTE5QnlSaFBQTTBveEFLcjlTR3E2VlhUczI2SEU5ZlhCWHRDaTZuZTFDdUF5U1ZiUFpuZlVJWVd5cHdITEVMRUVxM3RtZ0NCYlR6RVpOZUFNYzR2VDlPL1VW/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卡酷少儿频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/RW5ncmZOdkxidVlMbW1TRG9lbVFJeXg4elBQcEZRcHhFVy91a3B0TStyWWU0T3FCT3J1Tk1WbndKWUJ1c0lHdktmOThZczVvNlN0R1RkRTVBRzhJeEE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卡酷少儿频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhac29OREc2T3QvZnNmUDIzREpNc2pmSjk2bzVFUVFWM05xYk5vMjFSZzBZY0E9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/NWcrMVpGMFF4czQyTlJneE1oejUySmVQMjdPNmlieGVHMGVRNis4TngzOW9RMmFXa04yaWNYb1VFQmI4dVpxdmJsUXJMaEEzUlFwZVlqcW9wVndCSVFoUTM1c3BXNlZ5SGI4T0ZvWk4rTUE9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TWw5YjFQWGx6NEh4WU1oZFdFNVdVS3dzREt4d2FmY1dvT2xxazJHdGt6SUkxNWcraTVBSDdkMFJrZ3ErNnlnaTJwSDYxUE1qbEJTbWVLU0ZmY25tbXFML2dXeHh6TWFj/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/YXpscVVTQW9JbXdteWFzQlRpMTBKbmdYTFV4OEg2VzlGK01MQ3cwOGRWUlhXelpLTWR6R2hQYmZQMVhBN2FISlFwanA4eFh1WEZ5anBVMTBWR0dnbUE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/a3pCV25Hc1QyLy9vNW4xM3YyczZ6WlhJWGdZVTZZcHc3TFZuZE1rU0JrNzM0TGxQVy9iQnNMUVFEdGxJOVFwWGpzdnc3MUYzTHhQZFM1aUs1Q1cyalQzUENSUEI1MzYy/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHl4RGY5UlhTQUMrZFhacWEzZ1NKbE5yTnVpMjRRN0pTQkMxUGUvM0dQTHlo/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/bHJISHhtajJnUmR6TXlKS1RDbHdReEY2cmJRbnBTc0JNRUVxWUcvcGxrNUNIM0JXTCtsRmtFZFpjVWYxMDc4dDUzbVAveHRERXhoQm42K1QrcTdvQWc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TENuMHlKbWU3Zno1ZEpWQ0dRc0tzZ3J2QjV2YjgxMDU4VDQ5YTY4WWFnTlNVY3YzOWtoa3NHM0lGTERaczQrWnZsTlpOMUVtdEVsRXFqVmlidjRKWFdzSkd4NWZHV0lr/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/MXRlWWdKaTE5QnhLaWRIK0dONHc4dExnQXl1eEt1eWVMVVdnZE0wOTZKd0JPS3plcW5vbEhMbDZ5NTdnVlBlZzdVSVY5ayswcHZveXo4Y2hvQXBBdkhWcHhudzdPUy9O/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TENuMHlKbWU3ZndySlhLNkpPR292YjBPMldrVG1xRlFVRUZKY1NhaUlXUXo3a0M1UGFrS1h1R0dNalB6aVhlNnJMZzVCeEloOGpnK0d5RkpRTUN6WkpaUjEwUDNJb29KYktBQWhDdFp2S25yOEpjMGpKeXZ3ZXZ6clpKcFQrbXB0WEtYZDVCZUw3QT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/MXRlWWdKaTE5QndDRTlrWFBPZXhlOENvN3hZQ2FwOVQwWXFrMGdMYXdxb2RaRmtWQ2tQdHl4UVhFcmlzNDQ2ajk3anR6TTR0Ri94dGZwdzVIMnhnTmc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/MXRlWWdKaTE5QnhPalBMSHRWM1M3RXhhbVJtOWVPL0s4eXZNenlaUnRXQXErRDhHK0p0UEFRZm1zR0ZSbGlPZVBhT3hWUDZPVGxMNXNsUm12TUJjZHc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/K2FNT3Q4WlFvQjM3TlErVGFNSC8rd1hXcEFkVkVqWXVQcnlVdVlkamFwenFnVnpjdlFqamQ2a00yYnlMOGV2YUZNTU9XRWE5REdWOHhBZkxneWhFc1E9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TWw5YjFQWGx6NEhnS2ZwQThKcnZxTW0yem14aHdIU3R2NHVNby8wSit0eGovYTlja3MvN09adWpaQU1adHJwa3R1TXdtMnVua2hYU0xXcnhIS0lZSCt2V2JKM0gwelJGeVF4THd4azQ2emc9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/U2NaRklDSVpxZG8xdlc4NThpY28yNUQrTHRodzFvUEsrQ29peTZKZFFWTTVyT0ZKVlhVYUltL280K1I3R0xBUGxLVUtNeEJSNEFBVXZVZGJQeVNibkVzbndxVnMrcmVHcHpIVFZlUFZmbzRSZWsyMXhwa044aThxZDVlTGpZOUdSTmZXM0pBUWk5MXJTc1dTR0Y3VUNLcWFIOEFHQ3VJTHZGS1JGUjlBRi82Tm5RYWhOQVBwbGNVVGNOcllOWnZIYWxmYVlyWjNZRS9jRCtVdUhVZTNFZG1wWXdOWWxPbitSY2hqcUJpOGRlbXdUQWM4cG81RDEycmxNc1VxOTVkc2ttWktTZURGb3A3aW5pZFdKaXZmVVJJMllNakxnL1A1OXpuWXVqbWJaUWFoTjBGbElzbFk1QT09/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/U2NaRklDSVpxZG8xdlc4NThpY28yMWdqVmdTY0JnS1lzOFNnQUxmdGUxRDBaVk9sbkZZdU1lM2NQQlBZSXJiOFpCSVJ4b2g2QVJBQWJpamx5S2V5R05NaUYreTZOSHdXVXE1U1ZLdU5OMk5QZ3lrY2x4aXR6UERMTUdJTUtVMHlnYzB2NDNPUEpDQkViWjlhcyt1cnY0cUJmZUJiYnNmaA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/U2NaRklDSVpxZG8xdlc4NThpY28yMWdqVmdTY0JnS1lzOFNnQUxmdGUxQkVPVUJDMmRRbERtYllFSDlRQjJWWmhWTEgwU244bm5TZU9sVjRuUnhEL3JGZ3FEN3dJRUhJcTdlV1NzWGpzMlVPT1JGeGNldXpxbGJQb1ZSSkhvb0g=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/U2NaRklDSVpxZG8xdlc4NThpY28yMWdqVmdTY0JnS1lzOFNnQUxmdGUxRDBaVk9sbkZZdU1lM2NQQlBZSXJiOFpCSVJ4b2g2QVJBQWJpamx5S2V5R05NaUYreTZOSHdXT01BN0IrWld6bFpEcXhTMjJBNnczcHRmQU9kSHFkcW5SZ2tNZVJlM1VNZlNlVHAvTFN2Q0RUK0lhNnFQd0JTbw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京卫视,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/U2NaRklDSVpxZG8xdlc4NThpY28yMWdqVmdTY0JnS1lzOFNnQUxmdGUxRC9SU1FZQlczdHNCQzBVN2x3dkR5Z01kcXBodFFGYmxzNWZkWSs5eVF5eVBDTVBIVmltb3RCNDBqejBoOHk2TDc5QWpjYzFua09hZFB4OGF0U0tzeXhDZTVneEUrME1PMkt6WW5WaUNhMVgrUXhZbHhpd2swVQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京国际,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Z2JTUHBZUW9wMmg4R1hqUjJTZEdnN1o3VXcwTEhXZFNsc1F1V1ZPbEpMRXZ4djdQdUJ3dlZlbmtiNVpVbk5wQlA0cXp3RTduNnBTL0tSOHpEREVMaEE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京国际,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3VNUWw5OXU3RlliU1lxVmRRR2tmZUVOZlhBTlp6SGNqVlBBWkw4RU9jbHZ4Yk15OEVGK1Bwb01kOWt1bjB1OTJZMHpONHdlVDNVK1VSWnZhNU12Qk1Z/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京影视频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/RW5ncmZOdkxidVlMbW1TRG9lbVFJeXg4elBQcEZRcHhFVy91a3B0TStyYUg5MFpiVVUveHVqYUIvbTJzd2x4THdHQlNFc1ZPRElJUGZZalpwYWtva3c9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京影视频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadGxpUTN3QXhVcFVMeXNUd0lsdE1QM1ppaktRbitKZmNRSGlnK3M1cnN0Wnc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京影视频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Z2JTUHBZUW9wMmg4R1hqUjJTZEdnN1o3VXcwTEhXZFNsc1F1V1ZPbEpMSGxDWGVXeXhKQ2xOU3RxdEpNL242VE1ZcmRQN3ZNeTVJWDhqZW9OUTdFcFE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京影视频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadGxpUTN3QXhVcFVMeXNUd0lsdE1QM1ppaktRbitKZmNRMXZvM3JTYUNTckE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京影视频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3VNUWw5OXU3RlliU1lxVmRRR2tmZUVOZlhBTlp6SGNqVlBBWkw4RU9jbHYydUhsZW1hY2Q4M3dnaDNkWWhXRTRFUnljQXpuM283TWlhaTFQcXlZVWU2/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京影视频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VdzZpWGVDbTNBU2pMRyt2Q21HNnBRKzhGamtENnhEeVdkb1FRbzBrNDJ1TFBzbUhyQVVuMFBiVUoxRWh3STZIWVdwcVdsbENhZ09LMjU1VUdodkx3U0RSNkNGUEQ4ZXlNdjhxNjYya1dMZ2lVZml1dDYrU2Rib25ZZTRnQVZuV1pBPT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京文艺,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Z2JTUHBZUW9wMmg4R1hqUjJTZEdnN1o3VXcwTEhXZFNsc1F1V1ZPbEpMRk16UnRXOG9nZFhOSGFSTktTdXNxWHJOdXdsajJISzFyeWNqZ1pPcFI0Zmc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京文艺,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/RW5ncmZOdkxidVlMbW1TRG9lbVFJeXg4elBQcEZRcHhFVy91a3B0TStyYjJpK1F6bVdsK0RxVk8wRzR3K1JXNjloNFozbHFCQlpacFBQRlFpcUV4Wnc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京文艺,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3NqK0t1aklTV1h0NmltZE40UGsxeW12bXF1dGFTREVtV3JsWDE4eFZKcCtrY3REVUNSSWlFVmlvakEvblRHVitraXdVY0ZLMFhBa0E9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京文艺,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadW5PeGdGWkpGWkZkK013TTJFN3I1QjJBajNLelZnZEVwaENqNTdOTmR0eFE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京文艺,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadW5PeGdGWkpGWkZkK013TTJFN3I1QjJBajNLelZnZEVvRGIzRUtqUGFNdXc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京文艺,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3VNUWw5OXU3RlliU1lxVmRRR2tmZUVOZlhBTlp6SGNqVlBBWkw4RU9jbHY1dXZSSVN0KzZQNUc4d0RSR2RQb1RBd3kwTW9GNVBPdHhnOUMzLysxbFdX/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京新闻,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/YXpscVVTQW9JbXlVU0dFcWFCT2xTSU84cFNxOUFUamg0bkE1enZyODg1Y3ZaM3lNN1c3WU9FVEhyWTZpbUE3VVFGU1NLc1FBcHFDV2lzRUJSSVpnOWc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京新闻,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/RW5ncmZOdkxidVlMbW1TRG9lbVFJeXg4elBQcEZRcHhFVy91a3B0TStyWnQ1a0o3YU9ueTltMmliODBSREQwQzBsNzZRYnphd1JDeXJpNHVOV1ZsQ0E9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京新闻,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadWFySDFqQ1JvU0JtQmhPVmJ4d1BObXlORzFlMk9YRmp1ZTU1L1Z6RncwR3c9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京新闻,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadWFySDFqQ1JvU0JtQmhPVmJ4d1BObXlORzFlMk9YRmp2RXNYT2s2VWJxcmc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京新闻,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3VNUWw5OXU3RlliU1lxVmRRR2tmZUVOZlhBTlp6SGNqVlBBWkw4RU9jbHY4NFBocHJydzAzTit0bTZIRzVaMXA3Z05tUW5JVHlWNE9tL3cvcXRmOWR1/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京新闻,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Z2JTUHBZUW9wMmg4R1hqUjJTZEdnN1o3VXcwTEhXZFNsc1F1V1ZPbEpMR3lNdnl3aW16c0kvOE1yNjYrRmVuaGVLa1AzLzVIQ3VOektZc3dqbmp2dnc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京新闻,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3NqK0t1aklTV1h0NmltZE40UGsxeW12bXF1dGFTREVtV3B2QWJEZE5aSysySTMyV1VDMkJWbXJxVDlpRStvTDVVZGswZ1B3anJoS3c9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京新闻,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VMnBGN3lFa29ySmJRWVkyeVh5NkUxbFplRkJiNGNSdTRzQUNHQlNLUW9jc25pYmxqVmFFblFPQjBNY0lqRGtDdnpTRVF1U2MxbXZTaDdGQzcwbThrUWh0NnpsV0V3dHR6VkoxR3lkcDJzN0crTXFBNk04aUNhb01jU3pPL2dlN1p3PT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京新闻频道BTV9,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TWw5YjFQWGx6NEdIL05ZM1JZWTY0aVN4Y2FSdjdveXpxY0lBTW1MSVgyZm1wV3B5allMTkxhZkZlL1FMS1o0Nm04NGZFRnRBbW54SFBsUmcrQnlBWWc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京淘剧场,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadWJqSzNURVdQb0Y1NnQvUXJMcWhRSDBuU05UWVNLdVloWVZ6SmlHVDYrTFE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京淘剧场,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VK0EzTWt6Mm1GNmpiV0FwUjd5Q1hTRVVzUFRWdEZIT1ZLVEQ3Kzl4Z1RIYVA1K2Y3ZzIxcWlxd2djZVRlRzdYU3R3T1lvTXMvR1VYVFhMaldLdzRpMnV6SDNNdUNDZlkxM2FZeC9GTkFrWkdZMTY3UTk1L1ZPVElmb1FQOUdhR29nPT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京淘娱乐,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadjJZT1QzRWdMNXMraGkzWjNVRVNySDVLdzJ6dmtPZDE3RWtEMlNkZHBZUmc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京淘娱乐,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VeWJYeVoyYmNNT1VIdkxhM2h0SjBhbGlnaG1wdUxJL3pNbktEeTlLZUpJd1A0eGNvT29qcXZBQzVwcWNVME9xdHNLOFhNdm5aU2lYR3YrVVdMZzg0d2d4SERMblBXS2JUMUNKRmVzSzgvd0tFWWI2QzAwVTBWSXNEZW8yb0RMZkN3PT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京淘电影,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhac0tZaVliNGU5YXF2NVNtYjN2eEpwblMxek5WQmdxWmJSQWFtNm9Pc2ZmSmc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京淘电影,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VMHlDd0dYeUZGT29DN2xpUXBuOWNKbFZkNjJNUEpsMSszb0d1MWI2cFp4c0xEbDdOdk11anZab1dacjc0RUhGa3VZVGM5N0E1ZEQwVzdUMm9BcDh2b0V3R3ZFS0RJb0VsOFgzRytocE8vRkxCMzRzZGZFb29PK2hsckNla1c2NkJRPT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京生活,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/RW5ncmZOdkxidVlMbW1TRG9lbVFJeXg4elBQcEZRcHhFVy91a3B0TStyWWtoczRuVENIN2VGNDhvSWhvN2trQkJTbnkvZm1STmlyUFE4UU1tem9VblE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京生活,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3NqK0t1aklTV1h0NmltZE40UGsxeW12bXF1dGFTREVtV3BvTUErRXRqano2bHhuRTFkWTZZUHlXMnVaN2VabGtNcDlTKzdPaGk5ckE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京生活,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3VNUWw5OXU3RlliU1lxVmRRR2tmZUVOZlhBTlp6SGNqVlBBWkw4RU9jbHYyQTNaYXd2QklnamRER3V6Z1pDWWNyNE42TldiaFhUWDIxdGhyQUQraTcz/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京生活,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadU5WbExmakZMbWVZVUx1VndUYnRET005UG14MlhuWXEzN2FTUkVPZjBhd0E9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京生活,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Z2JTUHBZUW9wMmg4R1hqUjJTZEdnN1o3VXcwTEhXZFNsc1F1V1ZPbEpMRkdnZk5zdVpNL3MzWUhwOG9iV0czUUhKbVZDa2twb0JpMjAzb3l1UjI1ZFE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京生活,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadU5WbExmakZMbWVZVUx1VndUYnRET005UG14MlhuWXEwZU9QbkhWOG1FQkE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京生活,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VMW16OXNIRGk3ZlRuRUo5Z2pMRFRSVTZnNm0veU9tc1V6STJyTEoydkZYM1BHak9hWWJDNmdCWEY2NTBCZ0ZmVGt4UEtpa2U5dy80ckk2VnlLRzdCTXNRRngyYU1MSXBTK2kxTTdYcUorRlE1VHNxU3phRURQaUdsRzREY1ZqWlRRPT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京纪实,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3ZZMk5xWGRRSUdVT0xUc1ZYdkptWHJMQUhSNDlMUS83Z0YvZFNMWGdjc3U3U3VIU05IMkZ4a0VZem1PUkRRQS95NFVpWUVrOGh1UzRIaGdiTmptUGF1/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京纪实科教频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/RW5ncmZOdkxidVlMbW1TRG9lbVFJeXg4elBQcEZRcHhFVy91a3B0TStyWTBKei9ZZVNPMmhydTNzMzlQNFRiUllTd2xLNnI2SjZick9xTEJFV0pIYmc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京纪实科教频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Z2JTUHBZUW9wMmg4R1hqUjJTZEdnN1o3VXcwTEhXZFNsc1F1V1ZPbEpMRVhSTGpwcDdJdmNhSTY3SXdiRE9yQzFKbTJEVEVwZ0x3YXd3NnBnZHJpZXc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京纪实科教频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadGJXNGE5L0I5UkQ3YlpHTkw2bWpMOU5FWDFRYndJeGZSZkdJYXNMOVhOV0E9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京纪实科教频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3NqK0t1aklTV1h0NmltZE40UGsxeW12bXF1dGFTREVtWG1YTDJCL3diS1FscTQvYk9hbEZpdGcyZkFSTU5ha2s1N1pjdm8zK2xMRnc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京纪实科教频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadGJXNGE5L0I5UkQ3YlpHTkw2bWpMOU5FWDFRYndJeGZSZDNFQXdDQm53dnc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京纪实科教频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3ZZMk5xWGRRSUdVT0xUc1ZYdkptWHJMQUhSNDlMUS83Z0YvZFNMWGdjc3V4U1BSdkU5QmE4cGtiWGF0TzNBTkZPUkZrQ1JLMXJtbG5LWlAzOEMwWXJy/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京纪实科教频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/dDQzNWh4UWkrK3VNUWw5OXU3RlliU1lxVmRRR2tmZUVOZlhBTlp6SGNqVlBBWkw4RU9jbHY2YWtXc2JZM2F6cW9YdGt6WFNNazA4aDg3QkFZUG1TbDNXQy8wK1VvZ2tY/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京纪实科教频道,http://iptv_play.yjxfz.com/ShenQiHelper/tv/play/2/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VM0FRaGZkM1k2YjJIRW9aY3pQYjhXUmc2WC9uNUZpWnk5YzhzekRGSVFELzhzVjdzcXNzV0NEK015TjlPVUlGYllWWHI0VmZmODMrdWZoUEMrejZsN2ZNc0tKeWpuKzM3REF2TEs3RFMxS1JsRHlQNFVTVUxvSjQxeEtGbzdJS29BPT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
